POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
07/11/2023,07/11/2023,02214781103,MTAB&T,TOLL,,-,-,11:17:07,QMT,014,-,($10.17),Y,BUSINESS,N,$1564.87
07/11/2023,07/11/2023,02214781098,MTAB&T,TOLL,,-,-,07:51:34,QMT,002,-,($10.17),Y,BUSINESS,N,$1575.04
07/11/2023,07/11/2023,02214781096,MTAB&T,TOLL,,-,-,01:25:59,BWB,006,-,($10.17),Y,BUSINESS,N,$1585.21
07/11/2023,07/11/2023,02214781096,MTAB&T,TOLL,,-,-,00:45:12,BWB,003,-,($10.17),Y,BUSINESS,N,$1595.38
07/10/2023,07/10/2023,02214781098,MTAB&T,TOLL,,-,-,15:04:16,HCT,002,-,($10.17),Y,BUSINESS,N,$1605.55
07/10/2023,07/10/2023,G36RMC-NJ,MTAB&T,TOLL,,-,-,09:35:52,QMT,002,-,($10.17),Y,BUSINESS,N,$1615.72
07/10/2023,07/09/2023,02214781101,NYSTA,TOLL,,-,-,00:03:40,HA,03S,2L,($1.37),Y,BUSINESS,N,$1625.89
07/10/2023,07/10/2023,02214781105,GSP,TOLL,,-,-,11:22:43,UNI,14N,1,($2.02),Y,BUSINESS,N,$1627.26
07/10/2023,07/10/2023,02214781105,GSP,TOLL,,-,-,10:53:00,ASP,05N,1,($2.02),Y,BUSINESS,N,$1629.28
07/10/2023,07/10/2023,02214781105,GSP,TOLL,,-,-,10:42:00,LWN,02N,1,($0.70),Y,BUSINESS,N,$1631.30
07/10/2023,07/09/2023,02214781088,PANYNJ,TOLL,,-,-,17:01:48,GWU,04,-,($14.75),Y,BUSINESS,N,$1632.00
07/10/2023,07/09/2023,02214781088,MTAB&T,TOLL,,-,-,20:20:12,VNB,007,-,($10.17),Y,BUSINESS,N,$1646.75
07/10/2023,07/09/2023,02214781088,MTAB&T,TOLL,,-,-,17:23:08,BWB,007,-,($10.17),Y,BUSINESS,N,$1656.92
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,21:08:38,BES,03S,1,($0.70),Y,BUSINESS,N,$1667.09
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,20:43:57,RAS,13S,1,($2.02),Y,BUSINESS,N,$1667.79
07/09/2023,07/09/2023,02214781088,NJTP,TOLL,16:33:23,16W,01E,16:35:48,18W,09X,1,($2.08),Y,BUSINESS,N,$1669.81
07/09/2023,07/09/2023,02214781087,GSP,TOLL,,-,-,14:51:31,RAS,02S,1,($2.02),Y,BUSINESS,N,$1671.89
07/09/2023,07/09/2023,02214781087,GSP,TOLL,,-,-,15:21:41,TRV,13S,1,($1.01),Y,BUSINESS,N,$1673.91
07/09/2023,07/09/2023,02214781087,NJTP,TOLL,13:20:45,6  ,09E,13:47:52,9  ,12X,1,($5.79),Y,BUSINESS,N,$1674.92
07/09/2023,07/09/2023,02214781088,NJTP,TOLL,11:48:17,11 ,06E,12:13:04,16W,07X,1,($7.43),Y,BUSINESS,N,$1680.71
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,11:10:25,LWN,01N,1,($0.70),Y,BUSINESS,N,$1688.14
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,11:24:30,ASP,11N,1,($2.02),Y,BUSINESS,N,$1688.84
07/09/2023,07/09/2023,02214781103,MTAB&T,TOLL,,-,-,06:15:29,TNB,006,-,($10.17),Y,BUSINESS,N,$1690.86
07/09/2023,07/09/2023,02214781103,MTAB&T,TOLL,,-,-,04:15:06,TNB,002,-,($10.17),Y,BUSINESS,N,$1701.03
07/09/2023,07/08/2023,02214781103,MTAB&T,TOLL,,-,-,21:22:18,BWB,007,-,($10.17),Y,BUSINESS,N,$1711.20
07/09/2023,07/07/2023,02214781103,NYSTA,TOLL,,-,-,07:37:56,NR,03N,2L,($1.91),Y,BUSINESS,N,$1721.37
07/09/2023,07/09/2023,02214781101,NJTP,TOLL,00:48:27,18W,01E,01:10:09,11 ,14X,1,($9.61),Y,BUSINESS,N,$1723.28
07/09/2023,07/07/2023,02214781087,PTC,TOLL,,-,-,18:42:21,DRB,02,-,($6.90),Y,BUSINESS,N,$1732.89
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,00:15:12,RBS,01S,1,($0.70),Y,BUSINESS,N,$1739.79
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,00:01:17,RAS,12S,1,($2.02),Y,BUSINESS,N,$1740.49
07/09/2023,07/09/2023,02214781101,GSP,TOLL,,-,-,01:42:07,BRS,04S,1,($0.70),Y,BUSINESS,N,$1742.51
07/09/2023,07/09/2023,02214781101,GSP,TOLL,,-,-,01:14:18,RAS,07S,1,($2.02),Y,BUSINESS,N,$1743.21
07/09/2023,07/09/2023,02214781088,GSP,TOLL,,-,-,00:58:26,BES,04S,1,($0.70),Y,BUSINESS,N,$1745.23
07/09/2023,07/06/2023,02214781099,NJTP,TOLL,,-,-,20:03:56,18E,13X,1,($5.14),Y,BUSINESS,M,$1745.93
07/09/2023,07/08/2023,02214781099,GSP,TOLL,,-,-,22:10:51,BRS,04S,1,($0.70),Y,BUSINESS,N,$1751.07
07/08/2023,07/08/2023,S83RRJ-NJ,MTAB&T,TOLL,,-,-,07:02:30,CBB,001,-,($5.09),Y,BUSINESS,N,$1751.77
07/08/2023,07/08/2023,02214781092,GSP,TOLL,,-,-,17:56:32,TRV,10S,1,($1.01),Y,BUSINESS,N,$1756.86
07/08/2023,07/08/2023,02214781103,MTAB&T,TOLL,,-,-,12:47:09,RKB,001,-,($10.17),Y,BUSINESS,N,$1757.87
07/08/2023,07/08/2023,02214781103,MTAB&T,TOLL,,-,-,06:49:04,CBB,004,-,($5.09),Y,BUSINESS,N,$1768.04
07/08/2023,07/08/2023,02214781103,MTAB&T,TOLL,,-,-,05:37:17,RKB,010,-,($10.17),Y,BUSINESS,N,$1773.13
07/08/2023,07/07/2023,02214781105,PANYNJ,TOLL,,-,-,16:15:13,BB ,04,-,($14.75),Y,BUSINESS,N,$1783.30
07/08/2023,07/07/2023,02214781088,PANYNJ,TOLL,,-,-,15:04:38,GB ,04,-,($12.75),Y,BUSINESS,N,$1798.05
07/07/2023,07/07/2023,02214781087,NJTP,TOLL,18:24:51,7A ,000,18:38:39,6  ,03X,1,($3.08),Y,BUSINESS,N,$1810.80
07/07/2023,07/07/2023,02214781099,GSP,TOLL,,-,-,18:09:34,LWN,02N,1,($0.70),Y,BUSINESS,N,$1813.88
07/07/2023,07/07/2023,02214781105,NJTP,TOLL,15:37:07,16W,04E,16:01:21,14A,08X,1,($4.35),Y,BUSINESS,N,$1814.58
07/07/2023,07/07/2023,02214781103,MTAB&T,TOLL,,-,-,13:16:27,BWB,006,-,($10.17),Y,BUSINESS,N,$1818.93
07/07/2023,07/07/2023,02214781088,NJTP,TOLL,14:21:17,7A ,000,15:02:18,13 ,10X,1,($4.98),Y,BUSINESS,N,$1829.10
07/07/2023,07/07/2023,02214781105,GSP,TOLL,,-,-,17:27:29,LWS,04S,1,($0.70),Y,BUSINESS,N,$1834.08
07/07/2023,07/07/2023,02214781105,GSP,TOLL,,-,-,16:40:39,RAS,09S,1,($2.02),Y,BUSINESS,N,$1834.78
07/07/2023,07/07/2023,02214781099,NJTP,TOLL,00:52:13,16W,03E,01:12:48,11 ,15X,1,($5.57),Y,BUSINESS,N,$1836.80
07/07/2023,07/07/2023,02214781095,GSP,TOLL,,-,-,12:26:00,RAS,15S,1,($2.02),Y,BUSINESS,N,$1842.37
07/07/2023,07/07/2023,02214781095,GSP,TOLL,,-,-,12:57:54,BRS,01S,1,($0.70),Y,BUSINESS,N,$1844.39
07/07/2023,07/06/2023,02214781101,NYSTA,TOLL,,-,-,17:05:59,HA,03N,2L,($1.37),Y,BUSINESS,N,$1845.09
07/07/2023,07/07/2023,02214781103,MTAB&T,TOLL,,-,-,07:23:22,TNB,003,-,($10.17),Y,BUSINESS,N,$1846.46
07/07/2023,07/07/2023,02214781095,GSP,TOLL,,-,-,10:05:51,BRN,04N,1,($0.70),Y,BUSINESS,N,$1856.63
07/07/2023,07/07/2023,02214781103,MTAB&T,TOLL,,-,-,05:20:05,TNB,003,-,($10.17),Y,BUSINESS,N,$1857.33
07/07/2023,07/07/2023,02214781103,MTAB&T,TOLL,,-,-,06:13:41,BWB,005,-,($10.17),Y,BUSINESS,N,$1867.50
07/07/2023,07/07/2023,02214781099,GSP,TOLL,,-,-,02:07:04,LWS,04S,1,($0.70),Y,BUSINESS,N,$1877.67
07/07/2023,07/07/2023,02214781099,GSP,TOLL,,-,-,01:38:04,RAS,13S,1,($2.02),Y,BUSINESS,N,$1878.37
07/07/2023,07/07/2023,02214781095,GSP,TOLL,,-,-,10:14:42,ASP,12N,1,($2.02),Y,BUSINESS,N,$1880.39
07/07/2023,07/06/2023,02214781099,NJTP,TOLL,19:41:42,11 ,06E,19:56:20,15E,11X,1,($4.35),Y,BUSINESS,N,$1882.41
07/07/2023,07/06/2023,02214781099,PANYNJ,TOLL,,-,-,21:01:11,LT ,10,-,($12.75),Y,BUSINESS,N,$1886.76
07/07/2023,07/05/2023,02214781087,DelDOT,TOLL,,-,-,16:53:51,D95,40,-,($4.00),Y,BUSINESS,N,$1899.51
07/06/2023,07/06/2023,02214781099,GSP,TOLL,,-,-,19:20:10,ASP,11N,1,($2.02),Y,BUSINESS,N,$1903.51
07/06/2023,07/06/2023,02214781099,GSP,TOLL,,-,-,19:04:58,TRV,05N,1,($1.01),Y,BUSINESS,N,$1905.53
07/06/2023,07/06/2023,02214781101,NJTP,TOLL,15:45:27,11 ,08E,16:15:41,18E,09X,1,($7.21),Y,BUSINESS,N,$1906.54
07/06/2023,07/06/2023,02214781101,GSP,TOLL,,-,-,16:30:59,BER,05N,1,($2.02),Y,BUSINESS,N,$1913.75
07/06/2023,06/26/2023,S83RRJ-NJ,DRJTBC,TOLL,00:00:00,-,-,16:31:42,O78,11W,1,($1.25),Y,BUSINESS,N,$1915.77
07/06/2023,07/06/2023,02214781101,GSP,TOLL,,-,-,15:23:09,ASP,11N,1,($2.02),Y,BUSINESS,N,$1917.02
07/06/2023,07/06/2023,02214781101,GSP,TOLL,,-,-,15:13:55,BRN,03N,1,($0.70),Y,BUSINESS,N,$1919.04
